ID,AGENCY,REGULATION,DAYS,HOURS,HRS_BEGIN,HRS_END,REGDETAILS,MODIFIED,EDITOR,RPPAREA1,RPPAREA2,RPPAREA3,FID_100,LENGTH_FT,CONFLICT,ENACTED,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,HRLIMIT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,RPP_SYM,MTAB_DATE,MTAB_MOTION,MTAB_RESO_TEXT,SYM_RPP2,GLOBALID,EXCEPTIONS,FROM_TIME,TO_TIME,shape
0,,Time limited,M-Sa,800-2100,800,2100,,,,C,G,,4815,268,0,,,,,,2.0,,,MTA,20170513001738,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41893 37.790672, -122.418785 37.789948))"
0,,Time limited,M-F,900-1800,900,1800,,,,N,,,7600,233,0,,,,,,2.0,,,MTA,20170513001326,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.46118 37.785027, -122.46038 37.785065))"
0,,Time limited,M-Sa,900-1800,900,1800,,,,R,,,9707,107,0,,,,,,2.0,,,MTA,20170513001324,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.42489 37.777706, -122.42494 37.777996))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,,,,,,2212,204,2,March 2014,,,mta,20150917000000,0.0,,,MTA,20170513000915,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.39249 37.752598, -122.391785 37.752636))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7727,74,0,,,,,,2.0,,,MTA,20170513001338,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.46798 37.743465, -122.46772 37.743484))"
0,,Time limited,M-F,800-1800,800,1800,,,,W,,,9195,356,0,,,,,,1.0,,,MTA,20170513001339,"black, 2.5 pt, dash 1:1, interval 2",,,,"black, 2.5 pt, dash 1:1, interval 2 | 1, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.40782 37.748573, -122.40791 37.74955))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7676,252,0,,,,,,2.0,,,MTA,20170513001259,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.47196 37.73765, -122.47109 37.73769))"
0,,Time limited,M-F,700-1900,700,1900,,,,J,,,6412,418,0,,,,,,2.0,,,MTA,20170513001450,"leaf green, 2.5 pt, no dash",,,,"leaf green, 2.5 pt, no dash | 2, M-F, 700-1900",,Yes. RPP holders are exempt from time limits.,7am,7pm,"MULTILINESTRING ((-122.44934 37.765926, -122.44791 37.766113))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,A,,,4497,272,0,,,,,,2.0,,,MTA,20170513001727,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.40426 37.799988, -122.40411 37.799248))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,A,,,4088,400,0,,,,,,2.0,,,MTA,20170513001731,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.42112 37.80175, -122.419754 37.801918))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5592,399,0,,,,,,2.0,,,MTA,20170513001323,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42672 37.787807, -122.425354 37.78798))"
0,,Time limited,M-F,800-1800,800,1800,,,,Z,,,9529,115,0,,,,,,2.0,,,MTA,20170513001326,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42592 37.75334, -122.42552 37.75337))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8489,257,0,,,,,,2.0,,,MTA,20170513001728,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.436295 37.762203, -122.4366 37.76212, -122.43714 37.76201))"
0,,Time limited,M-Sa,900-1800,900,1800,,,,R,,,9639,313,0,,,,,,2.0,,,MTA,20170513001312,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.42858 37.78195, -122.42751 37.78209))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,A,K,,4379,322,0,,,,,,2.0,,,MTA,20170513001727,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.424126 37.800495, -122.42302 37.800636))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7761,96,0,,,,,,2.0,,,MTA,20170513001311,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.461006 37.7408, -122.461 37.740536))"
0,,Time limited,M-F,900-1700,900,1700,,,,D,,,5151,187,0,,,,,,4.0,,,MTA,20170513001131,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2 | 4, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.433754 37.73039, -122.43314 37.73056))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,,,,,,488,480,2,March 2014,,,mta,20150917000000,0.0,,,MTA,20170513000913,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.41328 37.765186, -122.41362 37.763897))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7670,625,0,,,,,,2.0,,,MTA,20170513001300,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.47427 37.739254, -122.47415 37.737537))"
0,,Time limited,M-F,800-1800,800,1800,,,,E,,,5379,371,0,,,,,,2.0,,,MTA,20170513001337,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.48128 37.71585, -122.48032 37.715168))"
0,,Time limited,M-F,900-1600,900,1600,,,,F,,,5487,230,0,,,,,,2.0,,,MTA,20170513001057,"seville orange, 2.5 pt, no dash",,,,"seville orange, 2.5 pt, no dash | 2, M-F, 900-1600",,Yes. RPP holders are exempt from time limits.,9am,4pm,"MULTILINESTRING ((-122.45571 37.78604, -122.454926 37.78614))"
0,,Time limited,M-Su,800-2200,800,2200,,,,U,,,8906,235,0,,,,MDREGER,20150915000000,1.0,,,MTA,20170513001847,"black, 2.5 pt, dash 1:1, interval 2",,,,"black, 2.5 pt, dash 1:1, interval 2 | 1, M-Su, 800-2200",,Yes. RPP holders are exempt from time limits.,8am,10pm,"MULTILINESTRING ((-122.394005 37.78673, -122.39458 37.786278, -122.39458 37.786274))"
0,,Time limited,M-F,800-1700,800,1700,,20150108000000,Mark C. Dreger,J,,,2275,328,0,,,,,,2.0,,,MTA,20170513001133,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1700",,Yes. RPP holders are exempt from time limits.,8am,5pm,"MULTILINESTRING ((-122.44917 37.762497, -122.44805 37.762634))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5922,409,0,,,,,,3.0,,,MTA,20170513001338,"lapis lazuli, 2.5 pt, dash 3:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1, interval 2 | 3, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44268 37.791378, -122.44128 37.791553))"
0,,Time limited,M-F,800-1700,800,1700,,,,J,,,6567,238,0,,,,,,2.0,,,MTA,20170513001131,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1700",,Yes. RPP holders are exempt from time limits.,8am,5pm,"MULTILINESTRING ((-122.465775 37.758514, -122.46495 37.758553))"
0,,Time limited,M-Sa,800-2200,800,2200,"MON - SAT: 8AM - 3PM, 7PM - 10PM",20150112000000,Mark C. Dreger,C,,,4848,408,0,,,,,,2.0,,,MTA,20170513001848,"seville orange, 2.5 pt, no dash",,,,"seville orange, 2.5 pt, no dash | 2, M-Sa, 800-2200",,Yes. RPP holders are exempt from time limits.,8am,10pm,"MULTILINESTRING ((-122.4091 37.791126, -122.4105 37.79095))"
0,,Time limited,M-F,800-1800,800,1800,,20150109000000,Mark C. Dreger,A,K,M,4515,265,0,,,,,,2.0,,,MTA,20170513001303,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42611 37.801254, -122.426254 37.801975))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8413,352,0,,,,,,2.0,,,MTA,20170513001731,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.4289 37.765984, -122.42881 37.76502))"
0,,Time limited,M-F,900-1700,900,1700,,,,B,,,4576,104,0,,,,,,2.0,,,MTA,20170513001132,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.46426 37.709274, -122.464264 37.70925, -122.464264 37.709206, -122.464264 37.708992))"
0,,Time limited,M-F,800-1800,800,1800,,,,K,,,6861,201,0,,,,,,2.0,,,MTA,20170513001336,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43243 37.798336, -122.43232 37.79779))"
0,,Time limited,M-F,800-1800,800,1800,,,,E,,,5305,206,0,,,,,,2.0,,,MTA,20170513001326,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.478004 37.720142, -122.477295 37.720116))"
0,,Time limited,M-F,800-1800,800,1800,,,,M,,,7253,77,0,,,,,,2.0,,,MTA,20170513001311,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44216 37.80475, -122.44216 37.804737, -122.44212 37.804543))"
0,,Time limited,M-F,800-1800,800,1800,,,,K,,,6829,121,0,,,,,,2.0,,,MTA,20170513001336,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43426 37.799057, -122.4342 37.798725))"
0,,Time limited,M-Sa,900-1800,900,1800,,,,R,,,9722,365,0,,,,,,2.0,,,MTA,20170513001301,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.42934 37.776573, -122.428085 37.776737))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,C,,,4824,325,0,,,,,,2.0,,,MTA,20170513001727,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41723 37.7909, -122.41612 37.79106))"
0,,Time limited,M-F,800-1700,800,1700,,,,S,,,8075,139,0,,,,,,2.0,,,MTA,20170513001131,"leaf green, 2.0 pt, no dash",,,,"leaf green, 2.0 pt, no dash | 2, M-F, 800-1700",,Yes. RPP holders are exempt from time limits.,8am,5pm,"MULTILINESTRING ((-122.44094 37.761204, -122.44098 37.76158))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5908,407,0,,,,,,2.0,,,MTA,20170513001325,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43277 37.792637, -122.43138 37.792816))"
0,,Time limited,M-F,800-1800,800,1800,,,,M,,,7334,274,0,,,,,,2.0,,,MTA,20170513001337,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44536 37.804333, -122.44521 37.80359))"
0,,Time limited,M-F,900-1700,900,1700,,,,D,,,5050,211,0,,,,,,4.0,,,MTA,20170513001133,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2 | 4, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.43583 37.735832, -122.43518 37.735565))"
0,,Time limited,M-F,800-1600,800,1600,,,,DD,,,5211,387,0,,,,,,2.0,,,MTA,20170513001056,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1600",,Yes. RPP holders are exempt from time limits.,8am,4pm,"MULTILINESTRING ((-122.48355 37.73224, -122.48355 37.732224, -122.483475 37.73118))"
0,,Time limited,M-F,800-1800,800,1800,,,,L,,,7033,292,0,,,,,,2.0,,,MTA,20170513001337,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.45417 37.78112, -122.45399 37.78033))"
0,,Time limited,M-F,900-1600,900,1600,,20150108000000,Mark C. Dreger,F,G,,6051,424,0,,,,,,2.0,,,MTA,20170513001057,"seville orange, 2.5 pt, no dash",,,,"seville orange, 2.5 pt, no dash | 2, M-F, 900-1600",,Yes. RPP holders are exempt from time limits.,9am,4pm,"MULTILINESTRING ((-122.44869 37.788815, -122.44725 37.788998))"
0,,Time limited,M-F,800-1800,800,1800,,,,J,,,6594,541,0,,,,,,2.0,,,MTA,20170513001328,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.46396 37.762398, -122.464066 37.76388))"
0,,Time limited,M-F,800-1800,800,1800,,,,E,,,5333,69,0,,,,,,2.0,,,MTA,20170513001259,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.473335 37.714516, -122.47335 37.714626, -122.473335 37.714706))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,C,,,4662,266,0,,,,,,2.0,,,MTA,20170513001739,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41513 37.78851, -122.41527 37.78923))"
0,,Time limited,M-F,800-1800,800,1800,,,,P,,,8017,273,0,,,,,,2.0,,,MTA,20170513001326,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44212 37.779125, -122.442116 37.77911, -122.44197 37.778385))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7880,301,0,,,,,,2.0,,,MTA,20170513001327,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.46598 37.73917, -122.46577 37.739304, -122.46556 37.73941, -122.4653 37.73953, -122.465096 37.73961))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,18991230000000,,,,,0,1654,2,March 2014,,,mta,20150917000000,0.0,,,MTA,20170513000914,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.49781 37.73122, -122.497055 37.729664, -122.49705 37.729652, -122.49703 37.72964, -122.497025 37.729626, -122.49702 37.729614, -122.497 37.729603, -122.496994 37.729588, -122.49698 37.729576, -122.49697 37.729565, -122.496956 37.729553, -122.49695 37.72954, -122.49693 37.72953, -122.49692 37.72952, -122.49691 37.729507, -122.496895 37.729496, -122.49688 37.729485, -122.496864 37.729473, -122.49686 37.72946, -122.49684 37.729454, -122.496826 37.729443, -122.49681 37.72943, -122.496796 37.729424, -122.49678 37.729412, -122.496765 37.729404, -122.49675 37.729393, -122.496735 37.729385, -122.49672 37.729378, -122.496704 37.72937, -122.49669 37.72936, -122.49667 37.72935, -122.49666 37.729343, -122.496635 37.729336, -122.49662 37.72933, -122.496605 37.729324, -122.49659 37.729317, -122.49657 37.72931, -122.49655 37.7293, -122.49654 37.729298, -122.49652 37.72929, -122.4965 37.729286, -122.49648 37.72928, -122.49647 37.729275, -122.496445 37.72927, -122.49643 37.729263, -122.49641 37.72926, -122.49639 37.729256, -122.496376 37.72925, -122.49635 37.729248, -122.49634 37.729244, -122.496315 37.729244, -122.4963 37.72924, -122.49628 37.729237, -122.49626 37.729233, -122.49624 37.729233, -122.49622 37.72923, -122.4962 37.72923, -122.496185 37.72923, -122.49616 37.729225, -122.49615 37.729225, -122.496124 37.729225, -122.49611 37.729225, -122.496086 37.729225, -122.49607 37.729225, -122.49605 37.729225, -122.49603 37.72923, -122.49601 37.72923, -122.495995 37.72923, -122.49597 37.729233, -122.49596 37.729233, -122.49593 37.729237, -122.49592 37.729237, -122.495895 37.72924, -122.49588 37.729244, -122.49586 37.729248, -122.49584 37.72925, -122.49583 37.729256, -122.495804 37.72926, -122.49435 37.72961, -122.49435 37.72961, -122.49434 37.72961, -122.49434 37.729614, -122.49433 37.729614, -122.49433 37.729618, -122.49432 37.729618, -122.49432 37.72962, -122.494316 37.72962, -122.494316 37.729626, -122.494316 37.729626, -122.49431 37.72963, -122.49431 37.72963, -122.4943 37.729633, -122.4943 37.729633, -122.49429 37.729637, -122.49429 37.729637, -122.49429 37.72964, -122.494286 37.729645, -122.494286 37.729645, -122.49428 37.72965, -122.49428 37.72965, -122.49428 37.729652, -122.49427 37.729656, -122.49427 37.729656, -122.49427 37.72966, -122.49426 37.729664, -122.49426 37.729664, -122.49426 37.729668, -122.494255 37.72967, -122.494255 37.729675, -122.494255 37.729675, -122.49425 37.72968, -122.49425 37.729683, -122.49425 37.729687, -122.49425 37.729687, -122.49424 37.72969, -122.49424 37.729694, -122.49424 37.7297, -122.49424 37.7297, -122.49423 37.729702, -122.49423 37.729706, -122.49423 37.72971, -122.49423 37.729713, -122.49423 37.729713, -122.494225 37.729717, -122.494225 37.72972, -122.494225 37.729725, -122.494225 37.72973, -122.494225 37.729733, -122.494225 37.729733, -122.494225 37.729736, -122.49422 37.72974, -122.49422 37.729744, -122.49422 37.729748, -122.49422 37.72975, -122.49422 37.729755, -122.49422 37.729755, -122.49422 37.72976, -122.49422 37.729763, -122.49422 37.729767, -122.49422 37.72977, -122.49422 37.729774, -122.49422 37.72978, -122.49422 37.72978, -122.49422 37.729782, -122.49422 37.729786, -122.49422 37.72979, -122.49422 37.729794, -122.49422 37.729797, -122.49422 37.7298, -122.49424 37.73008))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8713,587,0,,,,,,2.0,,,MTA,20170513001730,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.441376 37.759712, -122.43935 37.759834))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7763,212,0,,,,,,2.0,,,MTA,20170513001259,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.46188 37.74078, -122.46153 37.7408, -122.461334 37.740807, -122.46122 37.740818, -122.46115 37.74082))"
0,,Time limited,M-F,800-1900,800,1900,,,,A,C,,4752,404,0,,,,,,2.0,,,MTA,20170513001450,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1900",,Yes. RPP holders are exempt from time limits.,8am,7pm,"MULTILINESTRING ((-122.41706 37.798435, -122.41568 37.79861))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,A,,,4355,65,0,,,,,,2.0,,,MTA,20170513001739,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41327 37.804413, -122.41331 37.804592))"
0,,Time limited,M-F,800-1800,800,1800,,,,W,,,9243,578,0,,,,,,1.0,,,MTA,20170513001324,"black, 2.5 pt, dash 1:1, interval 2",,,,"black, 2.5 pt, dash 1:1, interval 2 | 1, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.40663 37.757793, -122.406784 37.759377))"
0,,Time limited,M-F,900-1600,900,1600,,,,F,N,,5464,256,0,,,,,,2.0,,,MTA,20170513001056,"seville orange, 2.5 pt, no dash",,,,"seville orange, 2.5 pt, no dash | 2, M-F, 900-1600",,Yes. RPP holders are exempt from time limits.,9am,4pm,"MULTILINESTRING ((-122.45745 37.78946, -122.457306 37.788765))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8570,218,0,,,,,,2.0,,,MTA,20170513001730,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.43429 37.75439, -122.434235 37.753796))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5819,250,0,,,,,,2.0,,,MTA,20170513001314,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43148 37.793648, -122.43134 37.792973))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7781,599,0,,,,,,2.0,,,MTA,20170513001336,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.469215 37.743214, -122.46921 37.743168, -122.46911 37.741707, -122.4691 37.7416, -122.46909 37.741573))"
0,,Time limited,M-F,800-1800,800,1800,,,,V,,,8959,195,0,,,,,,2.0,,,MTA,20170513001300,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.45722 37.72619, -122.45713 37.726147, -122.45696 37.72607, -122.45682 37.725986, -122.456726 37.725933, -122.45669 37.725918, -122.45666 37.725903))"
0,,Time limited,M-F,800-1500,800,1500,,20150106000000,Mark C. Dreger,T,,,8844,195,0,,,,,,4.0,,,MTA,20170513001027,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2 | 4, M-F, 800-1500",,Yes. RPP holders are exempt from time limits.,8am,3pm,"MULTILINESTRING ((-122.45868 37.745728, -122.45862 37.74578, -122.45853 37.745846, -122.45845 37.745914, -122.458405 37.74599, -122.45838 37.74604, -122.458374 37.746105, -122.45838 37.746178))"
0,,Time limited,M-F,800-1800,800,1800,,,,M,,,7283,130,0,,,,,,2.0,,,MTA,20170513001312,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.439644 37.801006, -122.439575 37.80065))"
0,,Time limited,M-F,800-1800,800,1800,,20150626000000,Mark C. Dreger,Q,,,1540,271,0,,,,,,2.0,,,MTA,20170513001324,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44241 37.77239, -122.442406 37.772358, -122.44226 37.771656))"
0,,Time limited,M-F,900-1700,900,1700,,,,B,CC,,4592,289,0,,,,,,2.0,,,MTA,20170513001133,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.46622 37.710636, -122.465416 37.71064, -122.46534 37.71064, -122.465324 37.710644, -122.46529 37.71066, -122.46524 37.710686))"
0,,Time limited,M-F,900-1600,900,1600,,20150108000000,Mark C. Dreger,F,,,5389,257,0,,,,,,2.0,,,MTA,20170513001057,"seville orange, 2.5 pt, no dash",,,,"seville orange, 2.5 pt, no dash | 2, M-F, 900-1600",,Yes. RPP holders are exempt from time limits.,9am,4pm,"MULTILINESTRING ((-122.44887 37.788746, -122.44872 37.788048))"
0,,Time limited,M-F,900-1800,900,1800,,20141230000000,Steph A. Nelson,N,,,1737,237,0,,,,,,2.0,,,MTA,20170513001325,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.46922 37.77692, -122.46841 37.77696))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8292,114,0,,,,,,2.0,,,MTA,20170513001739,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.42862 37.77192, -122.42868 37.77223))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5678,446,0,,,,,,2.0,,,MTA,20170513001312,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42779 37.792366, -122.42626 37.79256))"
